param_x_name,param_x_value,param_y_name,param_y_value,seed,SIG_A_score,SIG_B_score,SIG_C_score,SIG_D_score,SIG_E_score,SIG_A_protected_pass,SIG_B_protected_pass,SIG_C_protected_pass,SIG_D_protected_pass,SIG_E_protected_pass,joint_protected_pass,first_failed_signature,failure_mode
structural_lr,0.21,replay_gain,0.1,42,0.10362020118211523,0.10645863466945638,0.1511991834180727,20.371530427727187,2.385516799630257,True,True,True,True,True,True,none,none
structural_lr,0.21,replay_gain,0.25,42,0.1632435989400981,0.20975735019610875,0.15346645881636656,20.989508059348246,1.779232151244197,True,True,True,True,True,True,none,none
structural_lr,0.21,replay_gain,0.4,42,0.15533966426014678,0.2408939241304563,0.15431263728827976,21.060019422355438,1.6263936577834865,True,True,True,True,True,True,none,none
structural_lr,0.21,replay_gain,0.6,42,0.15134666358521087,0.25738455821838746,0.15464657763285647,21.092565234765647,1.5505534658744087,True,True,True,True,True,True,none,none
structural_lr,0.21,replay_gain,0.8,42,0.14666866720742155,0.26324561181288997,0.15478425783566718,21.09370134694377,1.5263675919284174,True,True,True,True,True,True,none,none
structural_lr,0.21,replay_gain,1.0,42,0.14610034824237883,0.26839190202918106,0.15486106247997403,21.10475720863962,1.5033579169296378,True,True,True,True,True,True,none,none
structural_lr,0.21,replay_gain,1.25,42,0.14690695642922724,0.2727561574145537,0.15491091517026004,21.117640743991082,1.4833555526001594,True,True,True,True,True,True,none,none
structural_lr,0.21,replay_gain,1.5,42,0.1441558043090262,0.2731275629507808,0.1549410671018165,21.110470418089868,1.4832977546361015,True,True,True,True,True,True,none,none
structural_lr,0.27,replay_gain,0.0,42,0.0,-0.017974996819294375,0.14801320585098252,19.21182983448674,0.0,False,False,True,True,False,False,SIG_A,SIG_A;SIG_B;SIG_E
structural_lr,0.27,replay_gain,0.1,42,0.12570643154178351,0.13510981243267983,0.1517956951591125,20.583145873860854,2.3556535223434882,True,True,True,True,True,True,none,none
structural_lr,0.27,replay_gain,0.25,42,0.18527870052843942,0.24929532660960296,0.1540441389915318,21.169420165433436,1.6973424340682244,True,True,True,True,True,True,none,none
structural_lr,0.27,replay_gain,0.4,42,0.1728310035320152,0.28081239205515796,0.15476502857617846,21.210683842676634,1.5545821378942988,True,True,True,True,True,True,none,none
structural_lr,0.27,replay_gain,0.6,42,0.16701584908290779,0.2967423910982564,0.1550274169913058,21.22830266717025,1.4864277289618135,True,True,True,True,True,True,none,none
structural_lr,0.27,replay_gain,0.8,42,0.1618073109720407,0.30225822610316655,0.1551314760150298,21.22473472139332,1.465323667079336,True,True,True,True,True,True,none,none
structural_lr,0.27,replay_gain,1.0,42,0.1608583120010385,0.30704707537547327,0.15518842437104602,21.231450651502417,1.445190044973366,True,True,True,True,True,True,none,none
structural_lr,0.27,replay_gain,1.25,42,0.1613697788377303,0.3110904400683038,0.15522490558166985,21.24061687177823,1.427644907184956,True,True,True,True,True,True,none,none
structural_lr,0.27,replay_gain,1.5,42,0.15872677701262072,0.3114472453146936,0.15524674467777375,21.23386645085219,1.427622135789369,True,True,True,True,True,True,none,none
structural_lr,0.33,replay_gain,0.0,42,0.0,-0.017974996819294375,0.14801320585098252,19.21182983448674,0.0,False,False,True,True,False,False,SIG_A,SIG_A;SIG_B;SIG_E
structural_lr,0.33,replay_gain,0.1,42,0.14500003959894658,0.16114053431015007,0.1522983147827602,20.756736079987217,2.2584006489510244,True,True,True,True,True,True,none,none
structural_lr,0.33,replay_gain,0.25,42,0.20031372138866066,0.2809763697577752,0.15445116573373946,21.287420450576835,1.6016967401020372,True,True,True,True,True,True,none,none
structural_lr,0.33,replay_gain,0.4,42,0.18358511562964286,0.3111257781035818,0.15505530760976297,21.302277071637302,1.4770681684444358,True,True,True,True,True,True,none,none
structural_lr,0.33,replay_gain,0.6,42,0.1762532625907196,0.325609757372076,0.1552607920292277,21.30785099822299,1.4199114426316195,True,True,True,True,True,True,none,none
structural_lr,0.33,replay_gain,0.8,42,0.17082840396441556,0.3304840228940178,0.15533968301157422,21.30116326864476,1.4027772336739532,True,True,True,True,True,True,none,none
structural_lr,0.33,replay_gain,1.0,42,0.16957200313332388,0.33466009500572136,0.15538216554974232,21.304562358713728,1.386376232241649,True,True,True,True,True,True,none,none
structural_lr,0.33,replay_gain,1.25,42,0.16977492394336036,0.3381678106959308,0.15540906803182256,21.31073502523655,1.3720428332860908,True,True,True,True,True,True,none,none
structural_lr,0.33,replay_gain,1.5,42,0.16738654518873786,0.33849024182780485,0.15542501751358723,21.304719372058784,1.372047773331302,True,True,True,True,True,True,none,none
structural_lr,0.4,replay_gain,0.0,42,0.0,-0.017974996819294375,0.14801320585098252,19.21182983448674,0.0,False,False,True,True,False,False,SIG_A,SIG_A;SIG_B;SIG_E
structural_lr,0.4,replay_gain,0.1,42,0.16433030719598485,0.18848514348502132,0.15278843859088867,20.92037613548169,2.1139042768835004,True,True,True,True,True,True,none,none
structural_lr,0.4,replay_gain,0.25,42,0.21108508614971933,0.3099071690783346,0.1547857761470053,21.374345401747732,1.497860004844152,True,True,True,True,True,True,none,none
structural_lr,0.4,replay_gain,0.4,42,0.19012692144577525,0.3371615100064581,0.15527489791970103,21.364188189894207,1.3970767885976587,True,True,True,True,True,True,none,none
structural_lr,0.4,replay_gain,0.6,42,0.18155480637814803,0.3494298947166241,0.15543028511251764,21.359609712256812,1.353165468767854,True,True,True,True,True,True,none,none
structural_lr,0.4,replay_gain,0.8,42,0.1762037015060226,0.35341011601296435,0.15548795311102684,21.3509674725126,1.3405619352673785,True,True,True,True,True,True,none,none
structural_lr,0.4,replay_gain,1.0,42,0.174715833738315,0.35675721440223773,0.15551846519165682,21.35169523883381,1.3284444421815353,True,True,True,True,True,True,none,none
structural_lr,0.4,replay_gain,1.25,42,0.174607223834374,0.3595479675398283,0.15553753546028123,21.355270909897378,1.3178166021885414,True,True,True,True,True,True,none,none
structural_lr,0.4,replay_gain,1.5,42,0.1726007459033011,0.35981884206052317,0.1555487076478389,21.350276586713907,1.317842315727909,True,True,True,True,True,True,none,none
