comparator,step,phase,branch_id,is_overlap,x_b,fast_access,slow_access,effective_access,eligibility,translation_readiness,structural_accessibility,input_drive
replay_no_structure,15,consolidation_replay,b1,True,0.6789210541063354,0.8909031788043871,0.9462248486680844,0.8429947255420965,0.316478381828866,1.0,0.47794478917877986,nan
replay_no_structure,15,consolidation_replay,b2,False,0.8803135872263584,0.9241418199787566,0.9462248486680844,0.874445953757247,0.316478381828866,1.0,0.47794478917877986,nan
replay_no_structure,15,consolidation_replay,b3,False,0.0,0.6224593312018546,0.9462248486680844,0.5889864864685119,0.0,0.2958004722203126,0.47794478917877986,nan
replay_no_structure,16,post_consolidation_probe,b0,False,0.874445953757247,0.9241418199787566,0.9462248486680844,0.874445953757247,1.0,0.95,0.47794478917877986,1.0
replay_no_structure,16,post_consolidation_probe,b1,True,0.6743957804336773,0.8909031788043871,0.9462248486680844,0.8429947255420965,0.9528967564430795,0.95,0.47794478917877986,0.8
replay_no_structure,16,post_consolidation_probe,b2,False,0.0,0.6224593312018546,0.9462248486680844,0.5889864864685119,0.2785009760094021,0.95,0.47794478917877986,0.0
replay_no_structure,16,post_consolidation_probe,b3,False,0.0,0.6224593312018546,0.9462248486680844,0.5889864864685119,0.0,0.2810104486092969,0.47794478917877986,0.0
replay_no_structure,17,post_consolidation_probe,b0,False,0.0,0.6224593312018546,0.9462248486680844,0.5889864864685119,0.88,0.9025,0.47794478917877986,0.0
replay_no_structure,17,post_consolidation_probe,b1,True,0.6743957804336773,0.8909031788043871,0.9462248486680844,0.8429947255420965,1.0,0.9025,0.47794478917877986,0.8
replay_no_structure,17,post_consolidation_probe,b2,False,0.874445953757247,0.9241418199787566,0.9462248486680844,0.874445953757247,1.0,0.9025,0.47794478917877986,1.0
replay_no_structure,17,post_consolidation_probe,b3,False,0.0,0.6224593312018546,0.9462248486680844,0.5889864864685119,0.0,0.2669599261788321,0.47794478917877986,0.0
replay_no_structure,18,overlap_damage,b0,False,0.0,0.6224593312018546,0.9454905798505945,0.5885294339914547,0.7744,1.0,0.475555065232886,nan
replay_no_structure,18,overlap_damage,b1,True,0.6743957804336773,0.8909031788043871,0.9416755100419985,0.838941705298659,0.88,1.0,0.46360644550341645,nan
replay_no_structure,18,overlap_damage,b2,False,0.874445953757247,0.9241418199787566,0.9454905798505945,0.8737673852358983,0.88,1.0,0.475555065232886,nan
replay_no_structure,18,overlap_damage,b3,False,0.0,0.6224593312018546,0.9454905798505945,0.5885294339914547,0.0,0.2936119298698905,0.475555065232886,nan
replay_no_structure,19,overlap_damage,b0,False,0.0,0.6224593312018546,0.9447506126698927,0.5880688345150438,0.681472,1.0,0.47317728990672153,nan
replay_no_structure,19,overlap_damage,b1,True,0.6743957804336773,0.8909031788043871,0.9369197266695432,0.8347047627744335,0.7744,1.0,0.44969825213831394,nan
replay_no_structure,19,overlap_damage,b2,False,0.874445953757247,0.9241418199787566,0.9447506126698927,0.8730835506187999,0.7744,1.0,0.47317728990672153,nan
replay_no_structure,19,overlap_damage,b3,False,0.0,0.6224593312018546,0.9447506126698927,0.5880688345150438,0.0,0.318931333376396,0.47317728990672153,nan
replay_no_structure,20,overlap_damage,b0,False,0.0,0.6224593312018546,0.9440049661189229,0.5876046998616141,0.59969536,1.0,0.4708114034571879,nan
replay_no_structure,20,overlap_damage,b1,True,0.6743957804336773,0.8909031788043871,0.9319631514157279,0.8302889341248263,0.681472,1.0,0.4362073045741645,nan
replay_no_structure,20,overlap_damage,b2,False,0.874445953757247,0.9241418199787566,0.9440049661189229,0.8723944674581259,0.681472,1.0,0.4708114034571879,nan
replay_no_structure,20,overlap_damage,b3,False,0.0,0.6224593312018546,0.9440049661189229,0.5876046998616141,0.0,0.34298476670757616,0.4708114034571879,nan
replay_no_structure,21,overlap_damage,b0,False,0.0,0.6224593312018546,0.9432536600262676,0.587137042373652,0.5277319168,1.0,0.468457346439902,nan
replay_no_structure,21,overlap_damage,b1,True,0.6743957804336773,0.8909031788043871,0.9268124914698525,0.8257001948061055,0.59969536,1.0,0.4231210854369396,nan
replay_no_structure,21,overlap_damage,b2,False,0.874445953757247,0.9241418199787566,0.9432536600262676,0.8717001540782983,0.59969536,1.0,0.468457346439902,nan
replay_no_structure,21,overlap_damage,b3,False,0.0,0.6224593312018546,0.9432536600262676,0.587137042373652,0.0,0.36583552837219735,0.468457346439902,nan
replay_no_structure,22,overlap_damage,b0,False,0.0,0.6224593312018546,0.9424967150513498,0.5866658749108081,0.46440408678399997,1.0,0.4661150597077025,nan
replay_no_structure,22,overlap_damage,b1,True,0.6743957804336773,0.8909031788043871,0.9214754425168987,0.8209454009284843,0.5277319168,1.0,0.4104274528738314,nan
replay_no_structure,22,overlap_damage,b2,False,0.874445953757247,0.9241418199787566,0.9424967150513498,0.8710006295715539,0.5277319168,1.0,0.4661150597077025,nan
replay_no_structure,22,overlap_damage,b3,False,0.0,0.6224593312018546,0.9424967150513498,0.5866658749108081,0.0,0.3875437519535875,0.4661150597077025,nan
replay_no_structure,23,overlap_damage,b0,False,0.0,0.6224593312018546,0.9417341526793618,0.5861912108467408,0.40867559636991996,1.0,0.463784484409164,nan
replay_no_structure,23,overlap_damage,b1,True,0.6743957804336773,0.8909031788043871,0.9159606124372148,0.8160322212799279,0.46440408678399997,1.0,0.3981146292876165,nan
replay_no_structure,23,overlap_damage,b2,False,0.874445953757247,0.9241418199787566,0.9417341526793618,0.8702959137932575,0.46440408678399997,1.0,0.463784484409164,nan
